2020-11-02T03:20:54.374,Cambrian,Info,0001,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:01.374,Cambrian,Info,0002,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:06.377,Cambrian,Info,0003,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:11.938,Cambrian,Info,0004,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:17.168,Cambrian,Info,0005,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:24.261,Cambrian,Info,0006,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:29.746,Cambrian,Info,0007,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:35.182,Cambrian,Info,0008,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:40.707,Cambrian,Info,0009,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:45.08,Cambrian,Info,0010,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:49.818,Cambrian,Info,0011,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:21:54.432,Cambrian,Info,0012,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:00.148,Cambrian,Info,0013,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:04.617,Cambrian,Info,0014,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:09.233,Cambrian,Info,0015,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:13.554,Cambrian,Info,0016,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:19.744,Cambrian,Info,0017,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:24.364,Cambrian,Info,0018,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:29.289,Cambrian,Info,0019,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:34.504,Cambrian,Info,0020,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:39.276,Cambrian,Info,0021,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:44.139,Cambrian,Info,0022,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:49.209,Cambrian,Info,0023,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:53.888,Cambrian,Info,0024,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:22:58.824,Cambrian,Info,0025,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:23:03.377,Cambrian,Info,0026,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:23:08.531,Cambrian,Info,0027,7.900000e+00,3.445455e+00,1.477406e+00
2020-11-02T03:23:13.273,Cambrian,Info,0028,7.200000e+00,3.381818e+00,1.266348e+00
2020-11-02T03:23:18.249,Cambrian,Info,0029,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:23:23.299,Cambrian,Info,0030,3.000000e+00,3.000000e+00,9.315294e-16
2020-11-02T03:23:27.914,Cambrian,Info,0031,5.700000e+00,3.436364e+00,9.800742e-01
2020-11-02T03:23:34.156,Cambrian,Info,0032,9.700000e+00,4.354545e+00,2.554355e+00
2020-11-02T03:23:38.737,Cambrian,Info,0033,4.200000e+00,3.109091e+00,3.618136e-01
2020-11-02T03:23:44.535,Cambrian,Info,0034,5.000000e+00,3.272727e+00,6.466698e-01
2020-11-02T03:23:48.943,Cambrian,Info,0035,1.040000e+01,4.218182e+00,2.409489e+00
2020-11-02T03:23:55.28,Cambrian,Info,0036,1.140000e+01,4.327273e+00,2.666867e+00
2020-11-02T03:23:59.374,Cambrian,Info,0037,1.120000e+01,4.681818e+00,2.895106e+00
2020-11-02T03:24:03.658,Cambrian,Info,0038,1.060000e+01,5.136364e+00,2.856667e+00
2020-11-02T03:24:08.861,Cambrian,Info,0039,1.300000e+01,6.618182e+00,3.663282e+00
2020-11-02T03:24:12.927,Cambrian,Info,0040,2.050000e+01,7.527273e+00,5.982657e+00
2020-11-02T03:24:16.801,Cambrian,Info,0041,1.030000e+01,5.690909e+00,2.781170e+00
2020-11-02T03:24:22.125,Cambrian,Info,0042,1.523000e+02,2.220909e+01,4.355676e+01
2020-11-02T03:24:25.833,Cambrian,Info,0043,7.800000e+01,1.746364e+01,2.156280e+01
2020-11-02T03:24:29.832,Cambrian,Info,0044,1.010000e+01,7.345455e+00,3.034588e+00
2020-11-02T03:24:33.614,Cambrian,Info,0045,1.750000e+01,8.763636e+00,3.583092e+00
2020-11-02T03:24:37.575,Cambrian,Info,0046,5.010000e+01,1.543636e+01,1.341665e+01
2020-11-02T03:24:41.513,Cambrian,Info,0047,1.120000e+01,7.418182e+00,3.300854e+00
2020-11-02T03:24:45.906,Cambrian,Info,0048,6.000000e+01,1.370909e+01,1.588732e+01
2020-11-02T03:24:50.992,Cambrian,Info,0049,2.000000e+02,3.051818e+01,5.809865e+01
